zip,city,county,state,latitude,longitude,source
13156,Sterling,Cayuga,NY,43.3296,-76.6747,geonames
13157,Sylvan Beach,Oneida,NY,43.1965,-75.7305,geonames
13158,Truxton,Cortland,NY,42.7085,-76.0189,geonames
13159,Tully,Onondaga,NY,42.8070,-76.1394,geonames
13160,Union Springs,Cayuga,NY,42.8335,-76.6740,geonames
13162,Verona Beach,Oneida,NY,43.1885,-75.7126,geonames
13163,Wampsville,Madison,NY,43.0753,-75.7069,geonames
13164,Warners,Onondaga,NY,43.0932,-76.2904,geonames
13165,Waterloo,Seneca,NY,42.9045,-76.8755,geonames
13166,Weedsport,Cayuga,NY,43.0489,-76.5425,geonames
13167,West Monroe,Oswego,NY,43.2882,-76.0797,geonames
13201,Syracuse,Onondaga,NY,43.0481,-76.1474,geonames
13202,Syracuse,Onondaga,NY,43.0410,-76.1489,geonames
13203,Syracuse,Onondaga,NY,43.0607,-76.1369,geonames
13204,Syracuse,Onondaga,NY,43.0444,-76.1758,geonames
13205,Syracuse,Onondaga,NY,43.0123,-76.1452,geonames
13206,Syracuse,Onondaga,NY,43.0677,-76.1102,geonames
13207,Syracuse,Onondaga,NY,43.0195,-76.1650,geonames
13208,Syracuse,Onondaga,NY,43.0730,-76.1486,geonames
13209,Syracuse,Onondaga,NY,43.0847,-76.2405,geonames
13210,Syracuse,Onondaga,NY,43.0354,-76.1282,geonames
13211,Syracuse,Onondaga,NY,43.1036,-76.1195,geonames
13212,Syracuse,Onondaga,NY,43.1226,-76.1284,geonames
13214,Syracuse,Onondaga,NY,43.0397,-76.0722,geonames
13215,Syracuse,Onondaga,NY,42.9722,-76.2276,geonames
13217,Syracuse,Onondaga,NY,43.0214,-76.1977,geonames
13218,Syracuse,Onondaga,NY,43.0214,-76.1977,geonames
13219,Syracuse,Onondaga,NY,43.0409,-76.2262,geonames
13220,Syracuse,Onondaga,NY,43.1234,-76.1282,geonames
13221,Syracuse,Onondaga,NY,43.0481,-76.1474,geonames
13224,Syracuse,Onondaga,NY,43.0421,-76.1046,geonames
13225,Syracuse,Onondaga,NY,43.0214,-76.1977,geonames
13235,Syracuse,Onondaga,NY,43.0559,-76.1526,geonames
13244,Syracuse,Onondaga,NY,43.0377,-76.1396,geonames
13250,Syracuse,Onondaga,NY,43.0214,-76.1977,geonames
13251,Syracuse,Onondaga,NY,43.0214,-76.1977,geonames
13252,Syracuse,Onondaga,NY,43.0510,-76.1567,geonames
13261,Syracuse,Onondaga,NY,43.0481,-76.1474,geonames
13290,Syracuse,Onondaga,NY,43.0676,-76.1714,geonames
13301,Alder Creek,Oneida,NY,43.4157,-75.2137,geonames
13302,Altmar,Oswego,NY,43.4970,-75.9719,geonames
13303,Ava,Oneida,NY,43.3445,-75.4509,geonames
13304,Barneveld,Oneida,NY,43.2237,-75.1612,geonames
13305,Beaver Falls,Lewis,NY,43.8870,-75.4274,geonames
13308,Blossvale,Oneida,NY,43.2303,-75.6873,geonames
13309,Boonville,Oneida,NY,43.4786,-75.3440,geonames
13310,Bouckville,Madison,NY,42.8940,-75.5678,geonames
13312,Brantingham,Lewis,NY,43.6887,-75.2921,geonames
13313,Bridgewater,Oneida,NY,42.8792,-75.2672,geonames
13314,Brookfield,Madison,NY,42.8128,-75.3177,geonames
13315,Burlington Flats,Otsego,NY,42.7516,-75.1690,geonames
13316,Camden,Oneida,NY,43.3392,-75.7543,geonames
13317,Canajoharie,Montgomery,NY,42.8671,-74.5956,geonames
13318,Cassville,Oneida,NY,42.9069,-75.2607,geonames
13319,Chadwicks,Oneida,NY,43.0226,-75.2656,geonames
13320,Cherry Valley,Otsego,NY,42.7823,-74.7444,geonames
13321,Clark Mills,Oneida,NY,43.0923,-75.3796,geonames
13322,Clayville,Oneida,NY,42.9801,-75.2510,geonames
13323,Clinton,Oneida,NY,43.0586,-75.3808,geonames
13324,Cold Brook,Herkimer,NY,43.3024,-74.9977,geonames
13325,Constableville,Lewis,NY,43.5630,-75.4584,geonames
13326,Cooperstown,Otsego,NY,42.7005,-74.9243,geonames
13327,Croghan,Lewis,NY,43.9095,-75.3542,geonames
13328,Deansboro,Oneida,NY,42.9818,-75.4383,geonames
13329,Dolgeville,Herkimer,NY,43.1042,-74.7643,geonames
13331,Eagle Bay,Herkimer,NY,43.8167,-74.8862,geonames
13332,Earlville,Chenango,NY,42.7197,-75.5589,geonames
13333,East Springfield,Otsego,NY,42.8336,-74.8233,geonames
13334,Eaton,Madison,NY,42.8484,-75.6314,geonames
13335,Edmeston,Otsego,NY,42.6979,-75.2438,geonames
13337,Fly Creek,Otsego,NY,42.7252,-74.9869,geonames
13338,Forestport,Oneida,NY,43.4737,-75.1787,geonames
13339,Fort Plain,Montgomery,NY,42.9372,-74.6433,geonames
13340,Frankfort,Herkimer,NY,43.0440,-75.1072,geonames
13341,Franklin Springs,Oneida,NY,43.0361,-75.3962,geonames
13342,Garrattsville,Otsego,NY,42.6315,-75.1866,geonames
13343,Glenfield,Lewis,NY,43.7323,-75.3669,geonames
13345,Greig,Lewis,NY,43.6886,-75.3302,geonames
13346,Hamilton,Madison,NY,42.8231,-75.5434,geonames
13348,Hartwick,Otsego,NY,42.6950,-75.0550,geonames
13350,Herkimer,Herkimer,NY,43.0307,-74.9876,geonames
13352,Hinckley,Oneida,NY,43.3126,-75.1169,geonames
13353,Hoffmeister,Hamilton,NY,43.3915,-74.7400,geonames
13354,Holland Patent,Oneida,NY,43.2484,-75.2535,geonames
13355,Hubbardsville,Madison,NY,42.8237,-75.4367,geonames
13357,Ilion,Herkimer,NY,43.0064,-75.0484,geonames
13360,Inlet,Hamilton,NY,43.7480,-74.7846,geonames
13361,Jordanville,Herkimer,NY,42.9148,-74.9515,geonames
13362,Knoxboro,Oneida,NY,42.9803,-75.5186,geonames
13363,Lee Center,Oneida,NY,43.3148,-75.5055,geonames
13364,Leonardsville,Madison,NY,42.8087,-75.2527,geonames
13365,Little Falls,Herkimer,NY,43.0474,-74.8606,geonames
13367,Lowville,Lewis,NY,43.7893,-75.4156,geonames
13368,Lyons Falls,Lewis,NY,43.6262,-75.3553,geonames
13401,Mc Connellsville,Oneida,NY,43.2672,-75.6882,geonames
13402,Madison,Madison,NY,42.8969,-75.5076,geonames
13403,Marcy,Oneida,NY,43.1639,-75.2783,geonames
13404,Martinsburg,Lewis,NY,43.7376,-75.4696,geonames
13406,Middleville,Herkimer,NY,43.1369,-74.9240,geonames
13407,Mohawk,Herkimer,NY,42.9900,-74.9853,geonames
13408,Morrisville,Madison,NY,42.9108,-75.6487,geonames
13409,Munnsville,Madison,NY,42.9863,-75.5940,geonames
13410,Nelliston,Montgomery,NY,42.9379,-74.6117,geonames
13411,New Berlin,Chenango,NY,42.6224,-75.3474,geonames
13413,New Hartford,Oneida,NY,43.0654,-75.2906,geonames
13415,New Lisbon,Otsego,NY,42.5904,-75.1957,geonames
13416,Newport,Herkimer,NY,43.1800,-74.9861,geonames
13417,New York Mills,Oneida,NY,43.1000,-75.2937,geonames
13418,North Brookfield,Madison,NY,42.8501,-75.3815,geonames
13420,Old Forge,Herkimer,NY,43.7435,-74.8935,geonames
13421,Oneida,Madison,NY,43.0862,-75.6508,geonames
13424,Oriskany,Oneida,NY,43.1524,-75.3434,geonames
13425,Oriskany Falls,Oneida,NY,42.9576,-75.4838,geonames
13426,Orwell,Oswego,NY,43.5628,-75.9968,geonames
13428,Palatine Bridge,Montgomery,NY,42.9221,-74.5708,geonames
13431,Poland,Herkimer,NY,43.2115,-75.0731,geonames
13433,Port Leyden,Lewis,NY,43.5802,-75.3263,geonames
13435,Prospect,Oneida,NY,43.3052,-75.1502,geonames
13436,Raquette Lake,Hamilton,NY,43.8131,-74.6574,geonames
13437,Redfield,Oswego,NY,43.5658,-75.8242,geonames
13438,Remsen,Oneida,NY,43.3385,-75.1616,geonames
13439,Richfield Springs,Otsego,NY,42.8402,-74.9716,geonames
13440,Rome,Oneida,NY,43.2193,-75.4498,geonames
13441,Rome,Oneida,NY,43.2264,-75.4083,geonames
13442,Rome,Oneida,NY,43.2128,-75.4557,geonames
13449,Rome,Oneida,NY,43.2393,-75.4780,geonames
13450,Roseboom,Otsego,NY,42.7080,-74.8025,geonames
13452,Saint Johnsville,Montgomery,NY,43.0170,-74.6460,geonames
13454,Salisbury Center,Herkimer,NY,43.1625,-74.7809,geonames
13455,Sangerfield,Oneida,NY,42.9162,-75.3545,geonames
13456,Sauquoit,Oneida,NY,43.0073,-75.2626,geonames
13457,Schuyler Lake,Otsego,NY,42.7758,-75.0485,geonames
13459,Sharon Springs,Schoharie,NY,42.7634,-74.5919,geonames
13460,Sherburne,Chenango,NY,42.6859,-75.4830,geonames
13461,Sherrill,Oneida,NY,43.0704,-75.5990,geonames
13464,Smyrna,Chenango,NY,42.6896,-75.6121,geonames
13465,Solsville,Madison,NY,42.9106,-75.5177,geonames
13468,Springfield Center,Otsego,NY,42.8388,-74.8590,geonames
13469,Stittville,Oneida,NY,43.2229,-75.2899,geonames
13470,Stratford,Fulton,NY,43.1791,-74.6768,geonames
13471,Taberg,Oneida,NY,43.3366,-75.6027,geonames
13472,Thendara,Herkimer,NY,43.7001,-75.0018,geonames
13473,Turin,Lewis,NY,43.6441,-75.4132,geonames
13475,Van Hornesville,Herkimer,NY,42.8951,-74.8276,geonames
13476,Vernon,Oneida,NY,43.0945,-75.5627,geonames
13477,Vernon Center,Oneida,NY,43.0443,-75.5210,geonames
13478,Verona,Oneida,NY,43.1473,-75.5724,geonames
13479,Washington Mills,Oneida,NY,43.0538,-75.2716,geonames
13480,Waterville,Oneida,NY,42.9332,-75.3815,geonames
13482,West Burlington,Otsego,NY,42.7043,-75.1849,geonames
13483,Westdale,Oneida,NY,43.4117,-75.8226,geonames
13484,West Eaton,Madison,NY,42.8545,-75.6560,geonames
13485,West Edmeston,Otsego,NY,42.7868,-75.3149,geonames
13486,Westernville,Oneida,NY,43.3294,-75.3151,geonames
13488,Westford,Otsego,NY,42.6809,-74.7653,geonames
13489,West Leyden,Lewis,NY,43.4597,-75.5127,geonames
13490,Westmoreland,Oneida,NY,43.1017,-75.4533,geonames
13491,West Winfield,Herkimer,NY,42.8826,-75.1835,geonames
13492,Whitesboro,Oneida,NY,43.1158,-75.3095,geonames
13493,Williamstown,Oswego,NY,43.4106,-75.9044,geonames
13494,Woodgate,Oneida,NY,43.5249,-75.1428,geonames
13495,Yorkville,Oneida,NY,43.1116,-75.2756,geonames
13501,Utica,Oneida,NY,43.0871,-75.2315,geonames
13502,Utica,Oneida,NY,43.1067,-75.2314,geonames
13503,Utica,Oneida,NY,43.1019,-75.2312,geonames
13504,Utica,Oneida,NY,43.1009,-75.2327,geonames
13505,Utica,Oneida,NY,43.1009,-75.2327,geonames
13599,Utica,Oneida,NY,43.1009,-75.2327,geonames
13601,Watertown,Jefferson,NY,43.9743,-75.9122,geonames
13602,Fort Drum,Jefferson,NY,44.0354,-75.7540,geonames
13603,Watertown,Jefferson,NY,43.9087,-75.8967,geonames
13605,Adams,Jefferson,NY,43.8062,-76.0490,geonames
13606,Adams Center,Jefferson,NY,43.8631,-76.0041,geonames
13607,Alexandria Bay,Jefferson,NY,44.3359,-75.9177,geonames
13608,Antwerp,Jefferson,NY,44.2358,-75.6005,geonames
13611,Belleville,Jefferson,NY,43.7780,-76.1259,geonames
13612,Black River,Jefferson,NY,44.0042,-75.7958,geonames
13613,Brasher Falls,St. Lawrence,NY,44.8467,-74.7473,geonames
13614,Brier Hill,St. Lawrence,NY,44.5525,-75.6722,geonames
13615,Brownville,Jefferson,NY,44.0070,-75.9841,geonames
13616,Calcium,Jefferson,NY,44.0265,-75.8499,geonames
13617,Canton,St. Lawrence,NY,44.5924,-75.1628,geonames
13618,Cape Vincent,Jefferson,NY,44.1244,-76.3164,geonames
13619,Carthage,Jefferson,NY,43.9791,-75.6013,geonames
13620,Castorland,Lewis,NY,43.8843,-75.4604,geonames
13621,Chase Mills,St. Lawrence,NY,44.8672,-75.0730,geonames
13622,Chaumont,Jefferson,NY,44.0848,-76.1232,geonames
13623,Chippewa Bay,St. Lawrence,NY,44.4420,-75.7569,geonames
13624,Clayton,Jefferson,NY,44.1442,-76.0620,geonames
13625,Colton,St. Lawrence,NY,44.5016,-74.9327,geonames
13626,Copenhagen,Lewis,NY,43.8801,-75.6839,geonames
13627,Deer River,Lewis,NY,43.9298,-75.5891,geonames
13628,Deferiet,Jefferson,NY,44.0356,-75.6838,geonames
13630,De Kalb Junction,St. Lawrence,NY,44.4896,-75.2871,geonames
13631,Denmark,Lewis,NY,43.8998,-75.5824,geonames
13632,Depauville,Jefferson,NY,44.1395,-76.0616,geonames
13633,De Peyster,St. Lawrence,NY,44.4989,-75.4772,geonames
13634,Dexter,Jefferson,NY,44.0069,-76.0650,geonames
13635,Edwards,St. Lawrence,NY,44.3110,-75.2522,geonames
13636,Ellisburg,Jefferson,NY,43.7434,-76.1165,geonames
13637,Evans Mills,Jefferson,NY,44.0817,-75.8305,geonames
13638,Felts Mills,Jefferson,NY,44.0204,-75.7524,geonames
13639,Fine,St. Lawrence,NY,44.2541,-75.1379,geonames
13640,Wellesley Island,Jefferson,NY,44.3213,-76.0172,geonames
13641,Fishers Landing,Jefferson,NY,44.2752,-76.0049,geonames
13642,Gouverneur,St. Lawrence,NY,44.3283,-75.4651,geonames
13643,Great Bend,Jefferson,NY,44.0342,-75.7188,geonames
13645,Hailesboro,St. Lawrence,NY,44.3101,-75.4463,geonames
13646,Hammond,St. Lawrence,NY,44.4502,-75.6727,geonames
13647,Hannawa Falls,St. Lawrence,NY,44.6087,-74.9732,geonames
13648,Harrisville,Lewis,NY,44.1613,-75.3252,geonames
13649,Helena,St. Lawrence,NY,44.9217,-74.7068,geonames
13650,Henderson,Jefferson,NY,43.8467,-76.2352,geonames
13651,Henderson Harbor,Jefferson,NY,43.8708,-76.1809,geonames
13652,Hermon,St. Lawrence,NY,44.4448,-75.1987,geonames
13654,Heuvelton,St. Lawrence,NY,44.5930,-75.4203,geonames
13655,Hogansburg,Franklin,NY,44.9825,-74.6626,geonames
13656,La Fargeville,Jefferson,NY,44.1987,-75.9569,geonames
13657,Limerick,Jefferson,NY,44.0292,-76.0430,geonames
13658,Lisbon,St. Lawrence,NY,44.7184,-75.2694,geonames
13659,Lorraine,Jefferson,NY,43.7568,-75.9053,geonames
13660,Madrid,St. Lawrence,NY,44.7690,-75.1413,geonames
13661,Mannsville,Jefferson,NY,43.7179,-76.0820,geonames
13662,Massena,St. Lawrence,NY,44.9322,-74.8845,geonames
13664,Morristown,St. Lawrence,NY,44.5843,-75.6453,geonames
13665,Natural Bridge,Jefferson,NY,44.0630,-75.5039,geonames
13666,Newton Falls,St. Lawrence,NY,44.2177,-74.9423,geonames
13667,Norfolk,St. Lawrence,NY,44.8424,-74.9577,geonames
13668,Norwood,St. Lawrence,NY,44.7472,-74.9992,geonames
13669,Ogdensburg,St. Lawrence,NY,44.6902,-75.4774,geonames
13670,Oswegatchie,St. Lawrence,NY,44.1933,-75.0659,geonames
13671,Oxbow,Jefferson,NY,44.2873,-75.6230,geonames
13672,Parishville,St. Lawrence,NY,44.5927,-74.7941,geonames
13673,Philadelphia,Jefferson,NY,44.1589,-75.7099,geonames
13674,Pierrepont Manor,Jefferson,NY,43.7334,-76.0543,geonames
13675,Plessis,Jefferson,NY,44.2774,-75.8496,geonames
13676,Potsdam,St. Lawrence,NY,44.6592,-74.9681,geonames
13677,Pyrites,St. Lawrence,NY,44.5148,-75.1858,geonames
13678,Raymondville,St. Lawrence,NY,44.8287,-74.9798,geonames
13679,Redwood,Jefferson,NY,44.3211,-75.8150,geonames
13680,Rensselaer Falls,St. Lawrence,NY,44.5943,-75.3237,geonames
13681,Richville,St. Lawrence,NY,44.4400,-75.3777,geonames
13682,Rodman,Jefferson,NY,43.8622,-75.8719,geonames
13683,Rooseveltown,St. Lawrence,NY,44.9728,-74.7310,geonames
13684,Russell,St. Lawrence,NY,44.3824,-75.1043,geonames
13685,Sackets Harbor,Jefferson,NY,43.9398,-76.1050,geonames
13687,South Colton,St. Lawrence,NY,44.5041,-74.8607,geonames
13690,Star Lake,St. Lawrence,NY,44.1578,-75.0330,geonames
13691,Theresa,Jefferson,NY,44.2113,-75.8014,geonames
13692,Thousand Island Park,Jefferson,NY,44.2898,-76.0262,geonames
13693,Three Mile Bay,Jefferson,NY,44.0551,-76.2689,geonames
13694,Waddington,St. Lawrence,NY,44.8564,-75.2049,geonames
13695,Wanakena,St. Lawrence,NY,44.1408,-74.9125,geonames
13696,West Stockholm,St. Lawrence,NY,44.7137,-74.9008,geonames
13697,Winthrop,St. Lawrence,NY,44.7583,-74.8066,geonames
13699,Potsdam,St. Lawrence,NY,44.6698,-74.9813,geonames
13730,Afton,Chenango,NY,42.2417,-75.5366,geonames
13731,Andes,Delaware,NY,42.1569,-74.7887,geonames
13732,Apalachin,Tioga,NY,42.0556,-76.1519,geonames
13733,Bainbridge,Chenango,NY,42.3120,-75.4894,geonames
13734,Barton,Tioga,NY,42.0695,-76.3983,geonames
13736,Berkshire,Tioga,NY,42.3074,-76.1920,geonames
13737,Bible School Park,Broome,NY,42.0805,-76.0973,geonames
13738,Blodgett Mills,Cortland,NY,42.5673,-76.1238,geonames
13739,Bloomville,Delaware,NY,42.3522,-74.8071,geonames
13740,Bovina Center,Delaware,NY,42.2709,-74.7661,geonames
13743,Candor,Tioga,NY,42.2063,-76.3322,geonames
13744,Castle Creek,Broome,NY,42.2568,-75.9087,geonames
13745,Chenango Bridge,Broome,NY,42.1738,-75.8728,geonames
13746,Chenango Forks,Broome,NY,42.2778,-75.8462,geonames
13747,Colliersville,Otsego,NY,42.5051,-74.9821,geonames
13748,Conklin,Broome,NY,42.0454,-75.8076,geonames
13749,Corbettsville,Broome,NY,42.0156,-75.7905,geonames
13750,Davenport,Delaware,NY,42.4711,-74.8357,geonames
13751,Davenport Center,Delaware,NY,42.4508,-74.9013,geonames
13752,Delancey,Delaware,NY,42.2884,-75.1051,geonames
13753,Delhi,Delaware,NY,42.2937,-74.9207,geonames
13754,Deposit,Broome,NY,42.0666,-75.4287,geonames
13755,Downsville,Delaware,NY,42.0716,-75.0152,geonames
13756,East Branch,Delaware,NY,42.0039,-75.1226,geonames
13757,East Meredith,Delaware,NY,42.4101,-74.8987,geonames
13758,East Pharsalia,Chenango,NY,42.5835,-75.7219,geonames
13760,Endicott,Broome,NY,42.1506,-76.0551,geonames
13761,Endicott,Broome,NY,42.0984,-76.0494,geonames
13762,Endwell,Broome,NY,42.1129,-76.0210,geonames
13763,Endicott,Broome,NY,42.0984,-76.0494,geonames
13774,Fishs Eddy,Delaware,NY,41.9654,-75.1594,geonames
13775,Franklin,Delaware,NY,42.3421,-75.1485,geonames
13776,Gilbertsville,Otsego,NY,42.4715,-75.3257,geonames
13777,Glen Aubrey,Broome,NY,42.2573,-75.9805,geonames
13778,Greene,Chenango,NY,42.3401,-75.7342,geonames
13780,Guilford,Chenango,NY,42.4269,-75.4823,geonames
13782,Hamden,Delaware,NY,42.1787,-74.9984,geonames
13783,Hancock,Delaware,NY,41.9914,-75.2647,geonames
13784,Harford,Cortland,NY,42.4262,-76.2266,geonames
13786,Harpersfield,Delaware,NY,42.4499,-74.6871,geonames
13787,Harpursville,Broome,NY,42.1823,-75.6545,geonames
13788,Hobart,Delaware,NY,42.3594,-74.6759,geonames
13790,Johnson City,Broome,NY,42.1267,-75.9685,geonames
13794,Killawog,Broome,NY,42.4006,-76.0208,geonames
13795,Kirkwood,Broome,NY,42.0695,-75.7967,geonames
13796,Laurens,Otsego,NY,42.5383,-75.1279,geonames
13797,Lisle,Broome,NY,42.3409,-76.0302,geonames
13801,Mc Donough,Chenango,NY,42.5068,-75.7623,geonames
13802,Maine,Broome,NY,42.2538,-76.0464,geonames
13803,Marathon,Cortland,NY,42.4527,-76.0395,geonames
13804,Masonville,Delaware,NY,42.2102,-75.3739,geonames
13806,Meridale,Delaware,NY,42.3734,-74.9650,geonames
13807,Milford,Otsego,NY,42.6148,-74.9685,geonames
13808,Morris,Otsego,NY,42.5478,-75.2448,geonames
13809,Mount Upton,Chenango,NY,42.4081,-75.4003,geonames
13810,Mount Vision,Otsego,NY,42.6068,-75.1264,geonames
13811,Newark Valley,Tioga,NY,42.2281,-76.1625,geonames
13812,Nichols,Tioga,NY,42.0301,-76.3540,geonames
13813,Nineveh,Broome,NY,42.1625,-75.5484,geonames
13814,North Norwich,Chenango,NY,42.6036,-75.5282,geonames
13815,Norwich,Chenango,NY,42.5414,-75.5274,geonames
13820,Oneonta,Otsego,NY,42.4625,-75.0491,geonames
13825,Otego,Otsego,NY,42.4133,-75.2079,geonames
13826,Ouaquaga,Broome,NY,42.1262,-75.6471,geonames
13827,Owego,Tioga,NY,42.1138,-76.2528,geonames
13830,Oxford,Chenango,NY,42.4379,-75.5673,geonames
13832,Plymouth,Chenango,NY,42.6336,-75.6172,geonames
13833,Port Crane,Broome,NY,42.1958,-75.7591,geonames
13834,Portlandville,Otsego,NY,42.5304,-74.9671,geonames
13835,Richford,Tioga,NY,42.3945,-76.1865,geonames
13838,Sidney,Delaware,NY,42.3074,-75.3908,geonames
13839,Sidney Center,Delaware,NY,42.2441,-75.2871,geonames
13840,Smithboro,Tioga,NY,42.0395,-76.4004,geonames
13841,Smithville Flats,Chenango,NY,42.3989,-75.8237,geonames
13842,South Kortright,Delaware,NY,42.3770,-74.7259,geonames
13843,South New Berlin,Chenango,NY,42.5295,-75.3852,geonames
13844,South Plymouth,Chenango,NY,42.6053,-75.6330,geonames
13845,Tioga Center,Tioga,NY,42.0562,-76.3480,geonames
13846,Treadwell,Delaware,NY,42.3630,-75.0588,geonames
13847,Trout Creek,Delaware,NY,42.2037,-75.2793,geonames
13848,Tunnel,Broome,NY,42.2147,-75.7277,geonames
13849,Unadilla,Otsego,NY,42.3252,-75.3366,geonames
13850,Vestal,Broome,NY,42.0771,-76.0118,geonames
13851,Vestal,Broome,NY,42.0851,-76.0538,geonames
13856,Walton,Delaware,NY,42.1756,-75.1532,geonames
13859,Wells Bridge,Otsego,NY,42.3709,-75.2486,geonames
13860,West Davenport,Delaware,NY,42.4459,-74.9632,geonames
13861,West Oneonta,Otsego,NY,42.5011,-75.1409,geonames
13862,Whitney Point,Broome,NY,42.3384,-75.9522,geonames
13863,Willet,Cortland,NY,42.4520,-75.9014,geonames
13864,Willseyville,Tioga,NY,42.3029,-76.3897,geonames
13865,Windsor,Broome,NY,42.0759,-75.6405,geonames
13901,Binghamton,Broome,NY,42.1463,-75.8865,geonames
13902,Binghamton,Broome,NY,42.1054,-75.8876,geonames
13903,Binghamton,Broome,NY,42.0811,-75.8977,geonames
13904,Binghamton,Broome,NY,42.1171,-75.8653,geonames
13905,Binghamton,Broome,NY,42.1151,-75.9309,geonames
14001,Akron,Erie,NY,43.0249,-78.5084,geonames
14004,Alden,Erie,NY,42.8984,-78.5257,geonames
14005,Alexander,Genesee,NY,42.9159,-78.2589,geonames
14006,Angola,Erie,NY,42.6366,-79.0497,geonames
14008,Appleton,Niagara,NY,43.3105,-78.6372,geonames
14009,Arcade,Wyoming,NY,42.5630,-78.4134,geonames
14010,Athol Springs,Erie,NY,42.7684,-78.8871,geonames
14011,Attica,Wyoming,NY,42.8499,-78.2798,geonames
14012,Barker,Niagara,NY,43.3368,-78.5420,geonames
14013,Basom,Genesee,NY,43.0807,-78.3951,geonames
14020,Batavia,Genesee,NY,43.0003,-78.1929,geonames
14021,Batavia,Genesee,NY,42.9981,-78.1848,geonames
14024,Bliss,Wyoming,NY,42.5799,-78.2581,geonames
14025,Boston,Erie,NY,42.6314,-78.7391,geonames
14026,Bowmansville,Erie,NY,42.9410,-78.6880,geonames
14027,Brant,Erie,NY,42.5707,-79.0308,geonames
14028,Burt,Niagara,NY,43.3221,-78.7141,geonames
14029,Centerville,Allegany,NY,42.4743,-78.2474,geonames
14030,Chaffee,Erie,NY,42.5605,-78.5025,geonames
14031,Clarence,Erie,NY,42.9810,-78.6162,geonames
14032,Clarence Center,Erie,NY,43.0362,-78.6390,geonames
14033,Colden,Erie,NY,42.6551,-78.6921,geonames
14034,Collins,Erie,NY,42.5001,-78.8930,geonames
14035,Collins Center,Erie,NY,42.4906,-78.8499,geonames
14036,Corfu,Genesee,NY,42.9777,-78.3929,geonames
14037,Cowlesville,Wyoming,NY,42.8112,-78.4481,geonames
14038,Crittenden,Erie,NY,42.9473,-78.4744,geonames
14039,Dale,Wyoming,NY,42.8263,-78.1749,geonames
14040,Darien Center,Genesee,NY,42.8948,-78.3878,geonames
14041,Dayton,Cattaraugus,NY,42.4086,-78.9844,geonames
14042,Delevan,Cattaraugus,NY,42.4926,-78.4793,geonames
14043,Depew,Erie,NY,42.9050,-78.7041,geonames
14047,Derby,Erie,NY,42.6974,-78.9834,geonames
14048,Dunkirk,Chautauqua,NY,42.4877,-79.3283,geonames
14051,East Amherst,Erie,NY,43.0429,-78.6988,geonames
14052,East Aurora,Erie,NY,42.7701,-78.6020,geonames
14054,East Bethany,Genesee,NY,42.9166,-78.1342,geonames
14055,East Concord,Erie,NY,42.5466,-78.6110,geonames
14056,East Pembroke,Genesee,NY,42.9912,-78.3122,geonames
14057,Eden,Erie,NY,42.6506,-78.8781,geonames
14058,Elba,Genesee,NY,43.0897,-78.1704,geonames
14059,Elma,Erie,NY,42.8340,-78.6343,geonames
14060,Farmersville Station,Cattaraugus,NY,42.4276,-78.3608,geonames
14061,Farnham,Erie,NY,42.5946,-79.0840,geonames
14062,Forestville,Chautauqua,NY,42.4482,-79.1607,geonames
14063,Fredonia,Chautauqua,NY,42.4333,-79.3339,geonames
14065,Freedom,Cattaraugus,NY,42.4897,-78.3501,geonames
14066,Gainesville,Wyoming,NY,42.6190,-78.1795,geonames
14067,Gasport,Niagara,NY,43.2106,-78.5745,geonames
14068,Getzville,Erie,NY,43.0240,-78.7532,geonames
14069,Glenwood,Erie,NY,42.6001,-78.6386,geonames
14070,Gowanda,Cattaraugus,NY,42.4712,-78.9339,geonames
14072,Grand Island,Erie,NY,43.0183,-78.9591,geonames
14075,Hamburg,Erie,NY,42.7334,-78.8389,geonames
14080,Holland,Erie,NY,42.6396,-78.5439,geonames
14081,Irving,Chautauqua,NY,42.5739,-79.0596,geonames
14082,Java Center,Wyoming,NY,42.6634,-78.3925,geonames
14083,Java Village,Wyoming,NY,42.6769,-78.4410,geonames
14085,Lake View,Erie,NY,42.7215,-78.9327,geonames
14086,Lancaster,Erie,NY,42.9017,-78.6631,geonames
14091,Lawtons,Erie,NY,42.5404,-78.9212,geonames
14092,Lewiston,Niagara,NY,43.1722,-79.0215,geonames
14094,Lockport,Niagara,NY,43.1600,-78.6923,geonames
14095,Lockport,Niagara,NY,43.1706,-78.6903,geonames
14098,Lyndonville,Orleans,NY,43.3233,-78.3811,geonames
14101,Machias,Cattaraugus,NY,42.4083,-78.5059,geonames
14102,Marilla,Erie,NY,42.8332,-78.5587,geonames
14103,Medina,Orleans,NY,43.2184,-78.3874,geonames
14105,Middleport,Niagara,NY,43.2183,-78.4841,geonames
14107,Model City,Niagara,NY,43.1851,-78.9837,geonames
14108,Newfane,Niagara,NY,43.2724,-78.7070,geonames
14109,Niagara University,Niagara,NY,43.1380,-79.0342,geonames
14110,North Boston,Erie,NY,42.6856,-78.7767,geonames
14111,North Collins,Erie,NY,42.5896,-78.9107,geonames
14112,North Evans,Erie,NY,42.6970,-78.9414,geonames
14113,North Java,Wyoming,NY,42.6776,-78.3380,geonames
14120,North Tonawanda,Niagara,NY,43.0498,-78.8510,geonames
14125,Oakfield,Genesee,NY,43.0717,-78.2702,geonames
14126,Olcott,Niagara,NY,43.3378,-78.7148,geonames
14127,Orchard Park,Erie,NY,42.7639,-78.7518,geonames
